,auc,prauc,sensitivity,specificity,precision,f1,support,species,tss,fold,subset,postprocessing
435,0.6018130056937369,0.003748116032996558,0.8,0.4962541204674858,0.9987937273823885,0.6630630630630631,10.0,Ranunculus.aconitifolius,0.2962541204674858,1,train,opth
436,0.867558826789475,0.5814167208541277,0.8778501628664495,0.7043541895353091,0.9625,0.8134375660257764,614.0,Ranunculus.acris,0.5822043524017586,1,train,opth
437,0.8626285291294138,0.4957728249817962,0.9229390681003584,0.6816063105055575,0.977880658436214,0.8032960067610395,558.0,Ranunculus.bulbosus,0.6045453786059158,1,train,opth
438,0.9153915391539151,0.04709591368690325,0.9285714285714286,0.7905790579057905,0.9996206373292867,0.8828949572792762,14.0,Ranunculus.glacialis,0.7191504864772191,1,train,opth
439,0.8714495510830746,0.2063759963223403,0.7777777777777778,0.8462000600781016,0.9985820630981921,0.9160975609756098,18.0,Ranunculus.gramineus,0.6239778378558793,1,train,opth
440,0.887238960002775,0.3045320725367479,0.9305555555555556,0.6934124258507649,0.9955177050649933,0.8174457121825542,144.0,Ranunculus.kuepferi,0.6239679814063206,1,train,opth
441,0.9170567293101435,0.15599938235413996,0.8846153846153846,0.8388467374810319,0.9978339350180505,0.9114591920857379,52.0,Ranunculus.montanus,0.7234621220964166,1,train,opth
442,0.7741011147746899,0.11376257788194626,0.7575757575757576,0.6644315757391039,0.9927140255009107,0.7960562351652365,66.0,Ranunculus.serpens,0.4220073333148615,1,train,opth
443,0.9118566223345479,0.4501273998245105,0.8165137614678899,0.8563928350833848,0.9928392409595417,0.9195821588459625,109.0,Ranunculus.repens,0.6729065965512748,1,train,opth
444,0.6903926906926308,0.08885407912975209,0.6153846153846154,0.752249550089982,0.9980103461997613,0.857875833760903,13.0,Reseda.lutea,0.3676341654745974,1,train,opth
445,0.8416495404766613,0.5342003369614541,0.8189102564102564,0.7172236503856041,0.9453049370764763,0.815619127166423,624.0,Rhinanthus.alectorolophus,0.5361339067958606,1,train,opth
446,0.9178535732133932,0.03949557433636794,0.9166666666666666,0.7253373313343329,0.9995867768595041,0.8406602953953084,12.0,Rhinanthus.glacialis,0.6420039980009995,1,train,opth
447,0.8604343729129882,0.30650447837481315,0.8086124401913876,0.7571701720841301,0.9834437086092715,0.8555995678790062,209.0,Rhinanthus.minor,0.5657826122755176,1,train,opth
448,0.9372416679746769,0.2274230874778077,0.8695652173913043,0.8438628158844765,0.9989316239316239,0.9148727984344422,23.0,Rhododendron.ferrugineum,0.7134280332757807,1,train,opth
449,0.8369658770851682,0.5174367319474497,0.7698056801195815,0.7718446601941747,0.9306618640252139,0.8438456827924066,669.0,Rumex.acetosa,0.5416503403137563,1,train,opth
450,0.7723324234152259,0.27280705466580035,0.56,0.9156809220503488,0.9927655376520881,0.9526664562953613,50.0,Rumex.acetosella,0.47568092205034884,1,train,opth
451,0.8528237817228643,0.16370618825435646,0.8311688311688312,0.7522935779816514,0.9947432268499797,0.8566951070868883,77.0,Rumex.crispus,0.5834624091504828,1,train,opth
452,0.8628553112463735,0.1723955476595269,0.7204301075268817,0.8306699446834666,0.9904727006229388,0.9035600869129199,93.0,Rumex.obtusifolius,0.5511000522103484,1,train,opth
453,0.6159340475952071,0.00820136334215933,0.7222222222222222,0.5298888555121658,0.9971735443753533,0.6920360925853276,18.0,Rumex.scutatus,0.252111077734388,1,train,opth
454,0.9456574459327308,0.5263587879472345,0.926829268292683,0.8629474363108675,0.9933184855233853,0.9235547886108715,246.0,Salix.herbacea,0.7897767046035504,1,train,opth
455,0.9231688641541851,0.2735943211245371,0.926829268292683,0.8024502297090352,0.9977151561309977,0.8894924461042268,82.0,Salix.reticulata,0.7292794980017181,1,train,opth
456,0.8997117905498426,0.25529054938618523,0.9223300970873787,0.7305795314426634,0.9966358284272497,0.8431163287086446,103.0,Salix.retusa,0.652909628530042,1,train,opth
457,0.9512073553357957,0.2965050134556287,0.9090909090909091,0.8663608562691132,0.9975352112676056,0.9273322422258592,77.0,Salix.serpyllifolia,0.7754517653600224,1,train,opth
458,0.8769005082678587,0.6247993832334577,0.9178082191780822,0.7168513565150936,0.96900826446281,0.8240720404129146,730.0,Salvia.pratensis,0.6346595756931759,1,train,opth
459,0.8680960893754628,0.5692984181204159,0.8708708708708709,0.7038418500559492,0.9564115560060821,0.8109153416415986,666.0,Sanguisorba.minor,0.5747127209268201,1,train,opth
460,0.9146266027825247,0.49049517578645196,0.7758620689655172,0.8944968075402858,0.9956006768189509,0.9423446508648302,58.0,Sanguisorba.officinalis,0.6703588765058031,1,train,opth
461,0.8663785029896982,0.1816848703426918,0.8333333333333334,0.7582450832072617,0.9972144846796658,0.8614644207631489,42.0,Saponaria.ocymoides,0.5915784165405951,1,train,opth
462,0.8523938845302755,0.08109000178283958,0.6363636363636364,0.9091732045866023,0.9960330578512396,0.9506231266761319,33.0,Saxifraga.aizoides,0.5455368409502386,1,train,opth
463,0.9141271949825194,0.2323419934572251,0.8924731182795699,0.775660725261217,0.9960536700868192,0.8721492743607464,93.0,Saxifraga.granulata,0.6681338435407869,1,train,opth
464,0.8733761851739381,0.15174450110009788,0.8703703703703703,0.7263893106589736,0.9970821175489787,0.8404778636683063,54.0,Saxifraga.oppositifolia,0.5967596810293441,1,train,opth
465,0.8394640611675603,0.19777393819735195,0.875968992248062,0.6920447482908639,0.992866696388765,0.8156015381798205,129.0,Saxifraga.paniculata,0.5680137405389258,1,train,opth
466,0.768040979510245,0.01587613100774518,0.8333333333333334,0.647376311844078,0.999074502545118,0.7856622998544396,12.0,Saxifraga.tridactylites,0.4807096451774113,1,train,opth
467,0.7684884440319943,0.1517316886899926,0.7368421052631579,0.6505037783375315,0.9786830885836096,0.7815396254965008,171.0,Scabiosa.columbaria,0.38734588360068933,1,train,opth
468,0.8374756965872369,0.2773995832435159,0.8691099476439791,0.6666666666666666,0.9882573978393612,0.7962157048249764,191.0,Scabiosa.lucida,0.5357766143106457,1,train,opth
469,0.8233258370814593,0.038793814988456826,0.75,0.7406296851574213,0.9987868985038415,0.8505509641873278,12.0,Scabiosa.triandra,0.4906296851574212,1,train,opth
470,0.9845738295318127,0.36168986679412807,0.9333333333333333,0.9222689075630253,0.9996746909564086,0.9594130502653762,15.0,Scorzonera.humilis,0.8556022408963586,1,train,opth
471,0.9142652692291137,0.3423929601479017,0.8928571428571429,0.7839710756251883,0.9988483685220729,0.8784604996623903,28.0,Scorzonera.laciniata,0.6768282184823313,1,train,opth
472,0.908589721089721,0.36805207536610407,0.8901098901098901,0.7521498771498771,0.9959333062220415,0.8570428696412948,91.0,Scutellaria.alpina,0.6422597672597672,1,train,opth
473,0.8764972952086554,0.2093601163171531,0.9285714285714286,0.714064914992272,0.996548748921484,0.8319827120475418,112.0,Securigera.varia,0.6426363435637006,1,train,opth
474,0.832858553631115,0.07161973084643132,0.6964285714285714,0.8337891218474628,0.9938428105758783,0.9068076668869796,56.0,Sedum.acre,0.5302176932760343,1,train,opth
475,0.8155512781028642,0.13509153522436335,0.8,0.7034185401909455,0.9913194444444444,0.8229147901279049,100.0,Sedum.album,0.5034185401909457,1,train,opth
476,0.8951415372213438,0.12150088914136124,0.8205128205128205,0.8137847642079806,0.9974064468321601,0.8962876643915432,39.0,Sedum.atratum,0.6342975847208012,1,train,opth
477,0.8448718366106698,0.1180062652307955,0.8392857142857143,0.7101185050136737,0.9961636828644501,0.8291644491750931,56.0,Sedum.montanum,0.549404219299388,1,train,opth
478,0.8258252740167633,0.29480944564432127,0.6808510638297872,0.9178787878787878,0.9950722733245729,0.9549180327868853,47.0,Sedum.rupestre,0.5987298517085751,1,train,opth
479,0.8630815318875944,0.33624837604964714,0.7735849056603774,0.7486338797814208,0.9951573849878934,0.8544698544698545,53.0,Sedum.sexangulare,0.5222187854417983,1,train,opth
480,0.8958781098961008,0.3073590673376164,0.8275862068965517,0.8130130738826391,0.996274217585693,0.8953624644232379,58.0,Selaginella.selaginoides,0.6405992807791909,1,train,opth
481,0.8745287173729859,0.3523907440916631,0.8346456692913385,0.7827352085354026,0.9829476248477467,0.8714902807775378,254.0,Sempervivum.arachnoideum,0.6173808778267411,1,train,opth
482,0.8977998645747489,0.2592661943250823,0.7288135593220338,0.8885103747290183,0.9889693209238194,0.9360522022838499,118.0,Sempervivum.montanum,0.6173239340510521,1,train,opth
483,0.8853703409992071,0.30496042638609167,0.865979381443299,0.7203076923076923,0.9944774851316908,0.8354746609564597,97.0,Sempervivum.tectorum,0.5862870737509913,1,train,opth
484,0.8945363768912444,0.3777620025784593,0.8837209302325582,0.7627063774684364,0.9874266554903605,0.8606392694063927,258.0,Senecio.doronicum,0.6464273077009945,1,train,opth
485,0.8931886906561839,0.17062436232021727,0.95,0.7115210160266102,0.9991507430997877,0.8311550688802544,40.0,Senecio.erucifolius,0.6615210160266103,1,train,opth
486,0.9451167054509554,0.3228412195450489,0.9310344827586207,0.8457055214723926,0.997828447339848,0.9154906192927112,87.0,Senecio.incanus,0.7767400042310133,1,train,opth
487,0.9522153351698807,0.35771476767089694,0.925,0.839914294459749,0.9978181818181818,0.9120824331061991,80.0,Senecio.jacobaea,0.7649142944597491,1,train,opth
488,0.8670264610197174,0.225861791760203,0.6956521739130435,0.8945774007876401,0.9952814290529154,0.9422463305679643,46.0,Serratula.tinctoria,0.5902295747006836,1,train,opth
489,0.9157230516194332,0.04232270658669784,0.8421052631578947,0.8488581730769231,0.998939179632249,0.9178037686809617,19.0,Seseli.annuum,0.6909634362348178,1,train,opth
