"","SR"
"CBNA_749849",24.86199365
"CBNA_749853",26.65468413
"CBNA_749854",25.70066032
"CBNA_749856",25.79948968
"CBNA_749857",26.21670873
"CBNA_749858",24.53279603
"CBNA_749878",24.29005873
"CBNA_749883",27.45830317
"CBNA_749898",25.59113413
"CBNA_749902",22.3824127
"CBNA_749960",25.8534246
"CBNA_750032",23.01106032
"CBNA_750094",29.42288333
"CBNA_750104",30.71188333
"CBNA_750157",29.46777857
"CBNA_750171",28.60616825
"CBNA_750191",29.14219286
"CBNA_750193",28.2879254
"CBNA_750195",28.51316349
"CBNA_750212",30.44677619
"CBNA_750214",27.97067778
"CBNA_750216",28.03567222
"CBNA_750219",29.20795714
"CBNA_750220",29.06964286
"CBNA_750228",30.29819206
"CBNA_750229",28.1129127
"CBNA_750230",29.61050238
"CBNA_750231",27.07505
"CBNA_750232",31.1828754
"CBNA_750233",28.03165556
"CBNA_750236",30.2368746
"CBNA_750237",20.63987937
"CBNA_750251",25.73044127
"CBNA_750275",24.38673333
"CBNA_750293",20.94950873
"CBNA_750305",25.3606373
"CBNA_750326",28.32237143
"CBNA_750329",28.67042381
"CBNA_750331",26.38546825
"CBNA_750333",27.30520397
"CBNA_750337",27.43358571
"CBNA_750341",28.8940746
"CBNA_750348",30.48547143
"CBNA_750352",28.37071349
"CBNA_750353",25.84836429
"CBNA_750359",25.18594524
"CBNA_750361",27.50037698
"CBNA_750365",24.59811349
"CBNA_750367",27.61330794
"CBNA_750371",23.98561825
"CBNA_750374",21.1873627
"CBNA_750394",25.22438651
"CBNA_750396",27.27364762
"CBNA_750401",29.23900159
"CBNA_750404",23.3787754
"CBNA_750407",24.96649286
"CBNA_750408",25.14974365
"CBNA_750409",25.11955635
"CBNA_750411",22.84449286
"CBNA_750412",26.38395794
"CBNA_750413",24.37928413
"CBNA_750414",29.08717619
"CBNA_750415",25.75672302
"CBNA_750416",24.65876746
"CBNA_750418",26.40457857
"CBNA_750419",27.25683254
"CBNA_750421",26.23896587
"CBNA_750422",26.22401032
"CBNA_750423",26.06536905
"CBNA_750424",24.63443333
"CBNA_750425",25.3401381
"CBNA_750431",26.24045873
"CBNA_750432",27.66011667
"CBNA_750433",27.25242222
"CBNA_750443",27.46491587
"CBNA_750448",27.9195873
"CBNA_750461",25.35232381
"CBNA_750467",23.50891508
"CBNA_750471",25.69057778
"CBNA_750473",29.80538254
"CBNA_750475",25.8462
"CBNA_750489",26.26706032
"CBNA_750500",30.05477222
"CBNA_750506",21.1893881
"CBNA_750508",29.1042373
"CBNA_750511",23.53790794
"CBNA_750514",23.36355159
"CBNA_750518",28.64216587
"CBNA_750521",29.53034286
"CBNA_750538",22.67373651
"CBNA_750542",26.03662063
"CBNA_750544",22.02798016
"CBNA_750549",26.66785159
"CBNA_750557",24.87632619
"CBNA_750569",22.54865635
"CBNA_750572",23.01000635
"CBNA_750580",25.58797698
"CBNA_750582",28.89324683
"CBNA_750583",22.7158627
"CBNA_750584",28.8221619
"CBNA_750587",29.44871508
"CBNA_750589",30.27035397
"CBNA_750591",29.49739365
"CBNA_750593",30.90468333
"CBNA_750594",30.28990159
"CBNA_750602",19.11958651
"CBNA_750603",28.6537873
"CBNA_750604",20.75667857
"CBNA_750606",36.37684286
"CBNA_750614",33.64840794
"CBNA_750615",24.07220238
"CBNA_750616",35.58205476
"CBNA_750618",28.0400373
"CBNA_750619",23.97120238
"CBNA_750620",27.78620476
"CBNA_750622",21.15271111
"CBNA_750631",30.62522857
"CBNA_750633",28.66565397
"CBNA_750636",25.71141667
"CBNA_750638",25.9125619
"CBNA_750641",24.20591429
"CBNA_750714",23.69853651
"CBNA_750734",21.0324619
"CBNA_750842",29.42301111
"CBNA_750857",26.96292381
"CBNA_750884",23.6569873
"CBNA_750911",25.21734603
"CBNA_750913",25.55500635
"CBNA_750924",27.14884048
"CBNA_751018",27.57577698
"CBNA_751021",27.11439365
"CBNA_751024",27.85343651
"CBNA_751031",29.19763571
"CBNA_751037",27.34147302
"CBNA_751043",27.62685556
"CBNA_751052",27.34169683
"CBNA_751153",29.13600794
"CBNA_751155",27.75672302
"CBNA_751160",28.42759206
"CBNA_751161",29.86419286
"CBNA_751166",28.26259048
"CBNA_751183",26.51988571
"CBNA_751184",27.71783254
"CBNA_751189",25.98428333
"CBNA_751225",23.05316032
"CBNA_751228",25.32120556
"CBNA_751238",21.69820159
"CBNA_751254",28.97698175
"CBNA_751304",21.0267373
"CBNA_751368",30.56946825
"CBNA_751374",29.69411984
"CBNA_751421",28.29656111
"CBNA_751422",29.34548651
"CBNA_751465",30.19276825
"CBNA_751468",30.87288016
"CBNA_751483",29.21511032
"CBNA_751516",32.77042143
"CBNA_751528",35.83227619
"CBNA_751532",29.01811746
"CBNA_751579",28.55193413
"CBNA_751582",29.30210476
"CBNA_751637",29.12360794
"CBNA_751638",28.60908254
"CBNA_751655",26.47122381
"CBNA_751661",28.36764841
"CBNA_751665",26.15731825
"CBNA_751668",28.34647222
"CBNA_751673",27.95918333
"CBNA_751715",29.48004206
"CBNA_751724",28.18966587
"CBNA_751738",27.55038254
"CBNA_751747",27.82885476
"CBNA_751809",28.90040873
"CBNA_751834",30.25399127
"CBNA_751841",34.41676984
"CBNA_751846",28.73692302
"CBNA_751849",34.45547857
"CBNA_751861",33.96537381
"CBNA_751873",31.98514444
"CBNA_751874",32.88033254
"CBNA_751877",31.91162222
"CBNA_751918",32.64444921
"CBNA_751921",27.67664921
"CBNA_751924",29.33718889
"CBNA_751940",27.04572619
"CBNA_751942",29.82241746
"CBNA_751944",31.72836587
"CBNA_751986",30.02809206
"CBNA_751994",28.80151667
"CBNA_751995",27.66148413
"CBNA_751996",28.63178016
"CBNA_752007",30.82049921
"CBNA_752019",29.10175794
"CBNA_752024",26.80680238
"CBNA_752057",30.68378333
"CBNA_752068",31.08050635
"CBNA_752080",29.85100873
"CBNA_752112",27.09114444
"CBNA_752119",32.15885952
"CBNA_752150",36.83565079
"CBNA_752154",33.41609444
"CBNA_752159",32.9111754
"CBNA_752179",25.5573746
"CBNA_752225",26.30148016
"CBNA_752262",27.63414524
"CBNA_752276",28.17646825
"CBNA_752294",28.63399048
"CBNA_752298",26.89996984
"CBNA_752300",28.74797302
"CBNA_752301",27.75876429
"CBNA_752305",28.04167619
"CBNA_752312",25.46138016
"CBNA_752326",31.68211429
"CBNA_752330",24.89162698
"CBNA_752331",21.37137381
"CBNA_752380",28.80897063
"CBNA_752389",28.42419286
"CBNA_752444",26.52622857
"CBNA_752445",30.71414921
"CBNA_752456",24.84254841
"CBNA_752457",28.01637302
"CBNA_752484",31.2867
"CBNA_752494",26.02424762
"CBNA_752505",18.47768333
"CBNA_752585",26.01339762
"CBNA_752613",27.06994524
"CBNA_752629",19.513
"CBNA_752633",25.47547937
"CBNA_752695",31.57332063
"CBNA_752705",31.40799365
"CBNA_752712",33.63784762
"CBNA_752734",33.54576905
"CBNA_752757",33.44495873
"CBNA_752768",34.44765635
"CBNA_752773",27.26183413
"CBNA_752782",24.20700159
"CBNA_752788",21.23969921
"CBNA_752797",24.04076032
"CBNA_752803",23.80581746
"CBNA_752805",27.86674524
"CBNA_752808",23.49979762
"CBNA_752825",34.84350873
"CBNA_752826",29.83384127
"CBNA_752827",29.43072857
"CBNA_752831",18.77911378
"CBNA_752837",29.20370556
"CBNA_752838",27.38304444
"CBNA_752869",31.52721984
"CBNA_752874",26.97778492
"CBNA_752898",32.11932937
"CBNA_752904",28.12569603
"CBNA_752910",29.95888016
"CBNA_752937",35.14509048
"CBNA_752954",23.91410397
"CBNA_752961",36.28714683
"CBNA_752971",35.6277873
"CBNA_752995",21.87148492
"CBNA_753003",20.99298413
"CBNA_753054",28.18758889
"CBNA_753063",28.89941349
"CBNA_753069",24.36916667
"CBNA_753079",23.54754127
"CBNA_753165",29.11953016
"CBNA_753177",32.68165159
"CBNA_753191",29.55327698
"CBNA_753195",29.56659683
"CBNA_753330",29.44003333
"CBNA_753345",25.01836984
"CBNA_753348",25.26209762
"CBNA_753349",30.26743651
"CBNA_753384",26.10799603
"CBNA_753398",41.69319048
"CBNA_753401",36.57932381
"CBNA_753405",19.54650873
"CBNA_753429",25.28078254
"CBNA_753442",27.90221429
"CBNA_753445",25.4536873
"CBNA_753480",27.10796111
"CBNA_753482",25.20920317
"CBNA_753496",36.11706508
"CBNA_753536",28.86454841
"CBNA_753557",30.3984381
"CBNA_753580",23.71425397
"CBNA_753597",30.04841349
"CBNA_753600",20.35114603
"CBNA_753602",19.21765952
"CBNA_753609",28.47995952
"CBNA_753611",28.32019048
"CBNA_753615",21.44797698
"CBNA_753637",30.35087937
"CBNA_753645",33.27406825
"CBNA_753654",36.74182063
"CBNA_753669",26.98745873
"CBNA_753670",24.13490238
"CBNA_753672",25.1584254
"CBNA_753677",25.14593492
"CBNA_753682",24.09200317
"CBNA_753686",16.66490476
"CBNA_753705",18.99620952
"CBNA_753720",22.45271905
"CBNA_753741",28.62398571
"CBNA_753747",26.5341
"CBNA_753753",23.62403651
"CBNA_753760",25.57579841
"CBNA_753761",27.08305714
"CBNA_753763",27.59951825
"CBNA_753764",26.46952937
"CBNA_753780",31.71450397
"CBNA_753784",30.17580159
"CBNA_753788",27.17394206
"CBNA_753795",26.77571984
"CBNA_753801",28.06379921
"CBNA_753802",28.10405
"CBNA_753810",28.42977619
"CBNA_753813",28.00578651
"CBNA_753815",26.21588254
"CBNA_753816",29.80025238
"CBNA_753831",28.5333873
"CBNA_753834",23.06296032
"CBNA_753837",28.92463095
"CBNA_753838",23.56838254
"CBNA_753850",31.20234921
"CBNA_753853",30.75152302
"CBNA_753871",30.0593754
"CBNA_753888",30.15947381
"CBNA_753890",27.91170873
"CBNA_753894",28.66519048
"CBNA_753902",30.63466984
"CBNA_753904",22.81361111
"CBNA_753912",26.72217857
"CBNA_753914",27.32967381
"CBNA_753923",26.66286111
"CBNA_753934",32.96018175
"CBNA_753959",30.98248968
"CBNA_753964",21.05204762
"CBNA_753966",22.3710619
"CBNA_753973",25.24690079
"CBNA_753981",28.2394127
"CBNA_754007",34.83024444
"CBNA_754013",27.40459206
"CBNA_754043",25.30903175
"CBNA_754072",31.16892619
"CBNA_754201",29.63593095
"CBNA_754344",17.72451905
"CBNA_754356",18.38408016
"CBNA_754696",27.39619127
"CBNA_754700",24.40136587
"CBNA_754706",26.13187222
"CBNA_754788",20.83184921
"CBNA_754794",22.55895317
"CBNA_754814",23.15555556
"CBNA_754863",28.75796667
"CBNA_754930",26.79642381
"CBNA_754941",30.6138619
"CBNA_754943",21.84049444
"CBNA_754958",24.51879286
"CBNA_754973",31.4667619
"CBNA_755085",29.75462937
"CBNA_755099",24.42907857
"CBNA_755181",25.39932381
"CBNA_755209",25.10749444
"CBNA_755210",23.12560238
"CBNA_755215",26.2894381
"CBNA_755217",21.93409841
"CBNA_755228",25.37098651
"CBNA_755273",31.99232222
"CBNA_755303",29.01189841
"CBNA_755315",26.67146905
"CBNA_755333",28.34742619
"CBNA_755349",26.39093968
"CBNA_755529",26.79283889
"CBNA_756101",14.48294365
"CBNA_756103",14.25207143
"CBNA_756113",21.77239444
"CBNA_756455",26.30137778
"CBNA_756804",28.14426429
"CBNA_757814",27.1451127
"CBNA_757922",30.93801032
"CBNA_758041",25.0234873
"CBNA_758878",22.14175397
"CBNA_758994",24.05356746
"CBNA_759314",25.08817222
"CBNA_759376",28.51131111
"CBNA_785010",25.92492222
"CBNA_785011",25.2292881
"CBNA_790723",27.73425635
"CBNA_790750",29.84311984
"CBNA_790751",27.40071587
"CBNA_790753",32.86919127
"CBNA_790754",31.96087619
"CBNA_790808",30.07656667
"CBNA_790829",26.53542698
"CBNA_790836",31.75197619
"CBNA_790841",30.13854444
"CBNA_790849",25.13827857
"CBNA_790891",32.3888873
"CBNA_790894",26.3958127
"CBNA_790897",34.10203333
"CBNA_790898",33.27286587
"CBNA_790905",25.30454127
"CBNA_790907",23.36134683
"CBNA_790908",32.47150317
"CBNA_790962",28.86904127
"CBNA_791023",36.98921825
"CBNA_791024",32.64635952
"CBNA_791042",27.19145873
"CBNA_791045",30.00870714
"CBNA_791052",26.03353016
"CBNA_791112",19.36128413
"CBNA_791115",28.42010317
"CBNA_791173",27.01143968
"CBNA_791211",32.40578175
"CBNA_791212",33.47861746
"CBNA_791222",28.91078095
"CBNA_791223",35.19140873
"CBNA_803866",22.81660476
"CBNA_803888",21.55090317
"CBNA_803890",23.3007627
"CBNA_803892",28.66175714
"CBNA_803894",28.64186984
"CBNA_803897",29.37751349
"CBNA_803901",29.08377063
"CBNA_808961",26.71968571
"CBNA_809370",26.17795714
"CBNA_813275",30.51592619
"CBNA_813276",30.82126349
"CBNA_813283",32.41341587
"CBNA_813297",22.39333413
"CBNA_813365",21.19222619
"CBNA_813370",21.0682619
"CBNA_813378",21.08404286
"CBNA_813383",21.57318333
"CBNA_813396",29.17705556
"CBNA_813437",21.26624683
"CBNA_813448",21.44005
"CBNA_813723",30.50987937
"CBNA_813735",26.08691746
"CBNA_813830",28.82894444
"CBNA_813831",35.20692222
"CBNA_813836",27.39461667
"CBNA_813839",28.60754206
"CBNA_814172",19.94384048
"CBNA_814174",19.59733095
"CBNA_814175",16.49160317
"CBNA_814187",28.43534444
"CBNA_814190",18.99604921
"CBNA_814210",18.1820627
"CBNA_814245",28.56452937
"CBNA_814269",26.32151905
"CBNA_814272",24.88975952
"CBNA_814310",31.59647302
"CBNA_814345",30.05805317
"CBNA_816187",26.20255159
"CBNA_816190",27.0050627
"CBNA_820162",20.00974603
"CBNA_820191",25.64630714
"CBNA_820231",21.68597222
"CBNA_820256",27.09638254
"CBNA_820258",26.57690476
"CBNA_820259",24.55821587
"CBNA_820260",28.79672381
"CBNA_820261",21.59289683
"CBNA_820267",30.76358651
"CBNA_820279",22.42401032
"CBNA_820309",27.51870952
"CBNA_820315",26.22924762
"CBNA_820375",26.14630952
"CBNA_820378",28.67046111
"CBNA_820385",20.17199127
"CBNA_820399",25.9389254
"CBNA_820401",27.82409127
"CBNA_820403",25.41299127
"CBNA_820408",27.90468651
"CBNA_820418",24.96079683
"CBNA_820421",28.26050238
"CBNA_820426",30.5646619
"CBNA_820428",30.26026508
"CBNA_820430",30.27315476
"CBNA_820435",28.10244841
"CBNA_820436",30.3974119
"CBNA_820437",28.9308127
"CBNA_820444",27.48170556
"CBNA_820460",24.23883651
"CBNA_820493",30.43129603
"CBNA_820496",33.16835
"CBNA_820505",30.70766349
"CBNA_820520",32.71713889
"CBNA_820521",28.20345317
"CBNA_820522",32.46265794
"CBNA_820523",31.68101349
"CBNA_820524",29.8396627
"CBNA_820525",30.43803968
"CBNA_820528",30.06717302
"CBNA_820534",27.51260556
"CBNA_820537",27.73795794
"CBNA_820544",26.07570873
"CBNA_820554",31.7969254
"CBNA_820582",27.7938127
"CBNA_820608",24.11811032
"CBNA_820611",26.68894048
"CBNA_820649",26.48823651
"CBNA_820692",23.13568016
"CBNA_820704",27.5554119
"CBNA_820714",26.62845873
"CBNA_820723",31.53115794
"CBNA_820731",30.35560556
"CBNA_820732",30.38523492
"CBNA_820757",27.17832143
"CBNA_820771",30.00577143
"CBNA_820773",26.87421825
"CBNA_820783",27.38700794
"CBNA_820813",24.73110952
"CBNA_820816",32.51431508
"CBNA_820817",26.6440119
"CBNA_820825",25.50979127
"CBNA_820832",27.49301905
"CBNA_820844",25.58151349
"CBNA_820846",26.23590159
"CBNA_820869",25.83377302
"CBNA_820876",18.33495952
"CBNA_820877",16.93262857
"CBNA_820988",28.45104127
"CBNA_821009",29.67213254
"CBNA_821045",24.65947778
"CBNA_821168",28.62900397
"CBNA_821251",21.6229246
"CBNA_821254",24.78840952
"CBNA_821263",29.72347222
"CBNA_821295",28.47221429
"CBNA_821303",33.04524603
"CBNA_821368",27.94315079
"CBNA_821369",28.02477222
"CBNA_821370",35.98236349
"CBNA_821743",20.57570556
"CBNA_821959",17.20069524
"CBNA_821969",23.07716508
"CBNA_822007",24.32162063
"CBNA_822009",21.8619373
"CBNA_822012",20.62833492
"CBNA_822016",21.89199921
"CBNA_822023",21.4009627
"CBNA_822024",22.83551667
"CBNA_822025",20.62780635
"CBNA_822027",23.54213095
"CBNA_822028",23.18586746
"CBNA_822034",32.07149286
"CBNA_822036",35.77110476
"CBNA_833879",34.38665238
"CBNA_834107",27.29327381
"CBNA_834111",24.22464286
"CBNA_834116",29.35286032
"CBNA_834117",25.61519048
"CBNA_834118",31.27313889
"CBNA_834120",24.9550254
"CBNA_834143",26.99250635
"CBNA_834144",30.90949683
"CBNA_834148",26.1877246
"CBNA_834150",31.12893889
"CBNA_834201",26.41647143
"CBNA_848793",25.80575873
"CBNA_848796",29.30280079
"CBNA_848797",26.49134524
"CBNA_848800",29.41702857
"CBNA_848802",27.83610317
"CBNA_848804",28.81673889
"CBNA_848807",30.51545794
"CBNA_848810",24.89892619
"CBNA_848811",21.82632778
"CBNA_848829",22.44853968
"CBNA_848836",22.09629762
"CBNA_848860",22.72336587
"CBNA_848861",21.65290794
"CBNA_848886",25.18192143
"CBNA_849088",27.54788095
"CBNA_849091",27.88306667
"CBNA_849222",22.3446
"CBNA_849223",29.76457778
"CBNA_849227",32.57276111
"CBNA_849232",30.9974627
"CBNA_849234",28.27757778
"CBNA_849263",23.59904603
"CBNA_849289",27.73948254
"CBNA_849292",26.23341032
"CBNA_849294",27.13624444
"CBNA_849385",25.01267063
"CBNA_849445",22.95657063
"CBNA_864108",22.81742778
"CBNA_864184",29.12554206
"CBNA_864218",30.15444206
"CBNA_864220",30.72742619
"CBNA_864221",31.11063492
"CBNA_864229",31.78984286
"CBNA_864257",23.55984921
"CBNA_864347",20.09211984
"CBNA_864350",23.9746619
"CBNA_864385",22.80342778
"CBNA_864407",28.36746746
"CBNA_864442",32.86956587
"CBNA_864491",20.24800317
"CBNA_865302",23.26146111
"CBNA_865304",21.2407619
"CBNA_865424",26.43591746
"CBNA_865426",26.9555873
"CBNA_865433",24.65831429
"CBNA_865545",27.98742698
"CBNA_865569",30.43954206
"CBNA_865750",27.98294841
"CBNA_866115",27.00376032
"CBNA_866138",27.18570317
"CBNA_866143",26.46134683
"CBNA_866144",26.06784841
"CBNA_866151",27.69530952
"CBNA_866578",30.62559206
"CBNA_866582",27.35659524
"CBNA_866597",20.40219286
"CBNA_866608",21.08128175
"CBNA_866634",22.37108016
"CBNA_866652",23.31241349
"CBNA_866666",20.72073413
"CBNA_866676",20.5763254
"CBNA_866677",19.8199246
"CBNA_866679",20.04275476
"CBNA_866682",17.22995079
"CBNA_866685",13.90657857
"CBNA_866705",20.26841111
"CBNA_866707",16.99773254
"CBNA_866712",23.10575159
"CBNA_866714",19.30777222
"CBNA_866723",13.90278175
"CBNA_866728",13.91976905
"CBNA_866730",28.05138651
"CBNA_866734",12.39438333
"CBNA_866736",12.5119246
"CBNA_866739",13.54224603
"CBNA_866749",18.13164921
"CBNA_866761",25.48408968
"CBNA_866772",18.7702127
"CBNA_866776",14.37119127
"CBNA_866780",25.73896825
"CBNA_869498",22.82286667
"CBNA_869516",14.9184373
"CBNA_869520",12.69440556
"CBNA_873413",31.78482619
"CBNA_873427",16.72357857
"CBNA_873428",15.44757302
"CBNA_873430",13.8430627
"CBNA_873434",14.62363651
"CBNA_873438",20.93779341
"CBNA_873440",21.99311405
"CBNA_873452",15.44757302
"CBNA_873454",12.80695626
"CBNA_873470",22.24015642
"CBNA_873481",22.63747381
"CBNA_873484",24.05496984
"CBNA_873486",23.83189921
"CBNA_873737",18.9577246
"CBNA_873759",20.3787746
"CBNA_873761",19.4934127
"CBNA_873850",16.00063413
"CBNA_873872",22.63251032
"CBNA_873888",17.97583968
"CBNA_873890",17.08709048
"CBNA_874171",30.75953492
"CBNA_874241",26.45206667
"CBNA_874247",12.8772754
"CBNA_874251",16.52377381
"CBNA_874259",20.33055
"CBNA_874264",15.53247302
"CBNA_874273",16.07707143
"CBNA_874291",14.84776905
"CBNA_874335",27.61790397
"CBNA_874343",19.39841349
"CBNA_874505",22.05408889
"CBNA_874510",22.8827127
"CBNA_874516",18.92838413
"CBNA_874517",19.09095556
"CBNA_874518",23.68139762
"CBNA_874519",21.0760881
"CBNA_874536",22.18167222
"CBNA_874548",25.0941754
"CBNA_874650",21.70749841
"CBNA_874659",24.24063651
"CBNA_874663",22.65510238
"CBNA_874807",20.34706587
"CBNA_874921",31.40742937
"CBNA_874922",36.82760714
"CBNA_874927",34.62054286
"CBNA_874929",18.14059127
"CBNA_874930",24.04402302
"CBNA_874932",17.90603016
"CBNA_874934",19.2024702
"CBNA_874941",30.31855476
"CBNA_874942",37.46965794
"CBNA_874949",36.98288889
"CBNA_874950",23.86488571
"CBNA_874951",22.89292857
"CBNA_874958",41.00100238
"CBNA_874959",36.16875079
"CBNA_874960",38.09622143
"CBNA_874962",38.46083016
"CBNA_874963",33.60773413
"CBNA_874964",36.85592857
"CBNA_874965",34.34357698
"CBNA_874966",34.50522778
"CBNA_874967",32.96806111
"CBNA_874968",32.94729206
"CBNA_874969",31.41605873
"CBNA_874970",35.12852778
"CBNA_874971",35.24832143
"CBNA_874973",33.78656746
"CBNA_874975",36.6366246
"CBNA_874994",16.50348651
"CBNA_874995",17.37254762
"CBNA_874996",16.98769444
"CBNA_875011",14.64322302
"CBNA_875014",13.25807063
"CBNA_875021",31.46838413
"CBNA_875022",37.09949365
"CBNA_875023",36.75640079
"CBNA_875026",35.77609048
"CBNA_875767",33.32344206
"CBNA_875772",36.0478246
"CBNA_875776",35.11726349
"CBNA_875780",36.11800952
"CBNA_875784",35.01345952
"CBNA_875788",35.38324286
"CBNA_875789",31.53559048
"CBNA_875790",32.80929286
"CBNA_875791",35.51037063
"CBNA_875792",36.21918571
"CBNA_875793",34.22933651
"CBNA_875794",38.99296746
"CBNA_875803",20.77487063
"CBNA_875812",27.34614841
"CBNA_875818",28.06567619
"CBNA_875821",31.93438254
"CBNA_875836",24.28707857
"CBNA_875837",32.61788254
"CBNA_875854",16.55536905
"CBNA_875900",20.55354365
"CBNA_875901",17.1520381
"CBNA_875971",16.73209921
"CBNA_875984",20.36682937
"CBNA_876040",26.29370317
"CBNA_876073",18.33250476
"CBNA_876169",25.13389524
"CBNA_876177",27.27603175
"CBNA_876178",21.98115397
"CBNA_876206",16.57133849
"CBNA_876213",17.49209921
"CBNA_876219",24.56430238
"CBNA_876220",21.44525952
"CBNA_876224",21.24983571
"CBNA_876231",20.29767937
"CBNA_876232",20.41811825
"CBNA_876235",21.50468718
"CBNA_876236",13.75969683
"CBNA_876260",14.69591508
"CBNA_876266",16.67655397
"CBNA_876274",14.87223016
"CBNA_876285",20.43878647
"CBNA_876288",20.32610952
"CBNA_876290",17.02707381
"CBNA_876291",19.7010754
"CBNA_876348",26.38780079
"CBNA_876350",26.41098968
"CBNA_876351",28.78582698
"CBNA_876353",20.19025476
"CBNA_876357",22.02735635
"CBNA_876361",33.46797143
"CBNA_876364",26.82190238
"CBNA_876454",31.21269683
"CBNA_876469",16.95622937
"CBNA_876474",14.15248651
"CBNA_876477",16.5071373
"CBNA_876479",13.13670794
"CBNA_876480",13.50008254
"CBNA_876481",14.60772381
"CBNA_876483",16.28431111
"CBNA_876485",13.39465159
"CBNA_876488",14.3013619
"CBNA_876493",19.04585079
"CBNA_876621",29.5443881
"CBNA_876786",27.97013968
"CBNA_876787",28.40147698
"CBNA_877193",27.51056111
"CBNA_877780",31.62291508
"CBNA_878085",27.10198095
"CBNA_878086",31.86742063
"CBNA_878092",25.12714603
"CBNA_878093",28.36678571
"CBNA_880246",29.22893333
"CBNA_880359",32.72019127
"CBNA_880375",28.22354524
"CBNA_880452",31.74585714
"CBNA_880468",26.99620079
"CBNA_880492",28.7175873
"CBNA_880498",27.50448492
"CBNA_880499",23.18948413
"CBNA_880503",18.82171667
"CBNA_880506",20.11687143
"CBNA_880529",27.95156905
"CBNA_880535",25.67600714
"CBNA_880572",25.03504921
"CBNA_880573",26.09030476
"CBNA_880625",30.2807754
"CBNA_880626",30.2733881
"CBNA_880627",30.17616429
"CBNA_880629",31.59982778
"CBNA_880630",31.25799762
"CBNA_880631",27.04478095
"CBNA_880646",30.78148968
"CBNA_883587",16.62131349
"CBNA_883592",23.84518333
"CBNA_883640",18.02537698
"CBNA_883644",20.54099365
"CBNA_883658",19.61601349
"CBNA_883699",26.83910238
"CBNA_883705",24.5355119
"CBNA_883737",28.33446508
"CBNA_888128",29.62100397
"CBNA_888143",26.83012302
"CBNA_888147",29.62975476
"CBNA_888157",28.61158095
"CBNA_888159",27.03127381
"CBNA_888193",29.17022857
"CBNA_888746",27.73728254
"CBNA_888751",21.99754206
"CBNA_888752",21.35017143
"CBNA_891183",27.68880952
"CBNA_893332",20.24772857
"CBNA_893333",17.49815714
"CBNA_893591",29.66227063
"CBNA_893661",29.63670794
"CBNA_893670",30.89388254
"CBNA_893758",27.06359444
"CBNA_893761",27.72155238
"CBNA_893957",28.43376746
"CBNA_894020",24.80134048
"CBNA_894034",26.15747698
"CBNA_894060",19.34770635
"CBNA_894095",24.73264444
"CBNA_894097",16.59642222
"CBNA_894098",20.40419683
"CBNA_894184",25.02941746
"CBNA_894259",27.63775635
"CBNA_894269",27.25604206
"CBNA_894315",27.12145476
"CBNA_894316",24.3433119
"CBNA_894346",27.99420873
"CBNA_894426",22.42536667
"CBNA_894439",26.0626127
"CBNA_894442",27.54820556
"CBNA_894446",28.99544127
"CBNA_894447",27.9662873
"CBNA_894452",28.95110476
"CBNA_894453",29.0391873
"CBNA_894460",28.40185397
"CBNA_894487",25.85841349
"CBNA_894489",25.38808571
"CBNA_894548",28.38383492
"CBNA_894549",24.18202381
"CBNA_894557",23.84047937
"CBNA_894598",28.62405476
"CBNA_894606",28.29718095
"CBNA_894642",29.98037063
"CBNA_894705",26.8786881
"CBNA_894729",28.79894365
"CBNA_894750",22.97911905
"CBNA_894828",22.90415397
"CBNA_894840",29.08915159
"CBNA_895011",31.31739683
"CBNA_895032",30.15225794
"CBNA_895040",30.29069206
"CBNA_895042",31.92556667
"CBNA_895045",34.54476111
"CBNA_898823",29.20809921
"CBNA_898828",28.75394048
"CBNA_898969",29.02751111
"CBNA_898970",28.7309373
"CBNA_898971",35.45200794
"CBNA_899136",38.74270238
"CBNA_899137",42.59730952
"CBNA_899138",39.79183492
"CBNA_899140",34.15295317
"CBNA_899142",34.25469841
"CBNA_899146",37.33800476
"CBNA_899148",36.07726587
"CBNA_899176",40.32195635
"CBNA_899219",40.1465381
"CBNA_899223",41.91924365
"CBNA_899224",48.80525873
"CBNA_899231",47.30966429
"CBNA_899291",31.14074286
"CBNA_899297",30.60399365
"CBNA_920609",24.33010317
"CBNA_920946",22.1267367
"CBNA_920950",22.1267367
"CBNA_920954",28.15853889
"CBNA_920957",28.9581373
"CBNA_920961",30.32871032
"CBNA_920967",26.2788829
"CBNA_920989",22.71374365
"CBNA_921017",27.69205317
"CBNA_921322",30.18231746
"CBNA_921364",25.13811374
"CBNA_921365",27.5021485
"CBNA_921537",26.40096386
"CBNA_921540",27.21765725
"CBNA_921544",27.14837213
"CBNA_921554",27.30881836
"CBNA_921563",27.52023106
"CBNA_921580",26.9084388
"CBNA_921670",21.34243531
"CBNA_921672",21.10639543
"CBNA_921675",20.28365673
"CBNA_921685",20.28365673
"CBNA_921688",20.46987658
"CBNA_921699",27.30881836
"CBNA_921777",24.78357967
"CBNA_921779",24.08803664
"CBNA_921783",24.98486843
"CBNA_921785",24.98486843
"CBNA_921794",24.99287362
"CBNA_921884",25.89460867
"CBNA_921886",27.68526429
"CBNA_921887",25.89460867
"CBNA_921888",24.16103052
"CBNA_921889",24.83790354
"CBNA_921893",27.35193567
"CBNA_921899",24.16103052
"CBNA_921904",25.71535153
"CBNA_921913",27.29228883
