"","LNC","SLA","PLH"
"CBNA_390049",26.1508844608604,11.3856874992477,7.66445836873959
"CBNA_390053",24.5960151445919,10.1531050223261,6.75307835907746
"CBNA_390058",22.3723113088244,12.0069569711821,14.2150319440423
"CBNA_390071",29.1852196773514,20.4794742518655,10.8716930185819
"CBNA_390072",28.2228942319711,18.0103748962892,7.44103610918759
"CBNA_390075",30.3649289657965,11.6668216202312,12.9663766399633
"CBNA_390079",27.2001561652049,16.9881319523385,14.4152570986126
"CBNA_390080",17.6334082995238,12.9231640686379,9.69373904987728
"CBNA_390081",21.8149695638806,16.8313819558752,15.6610674759367
"CBNA_390085",19.3503049185379,12.4281638869378,15.2721825716601
"CBNA_390088",28.3707153249436,16.9437937725433,16.7320299115056
"CBNA_390153",20.2997030126414,15.8746488075753,8.43074421576391
"CBNA_390154",18.61551267346,12.3783484088201,15.9799541537449
"CBNA_390159",20.0998193567237,16.0607470110074,4.20474848380013
"CBNA_390160",20.5335547102775,11.2041774335165,12.1272546658985
"CBNA_390161",21.6265517569127,10.6621445237004,1.84871455064046
"CBNA_390164",24.7510711639275,13.527321713334,4.04899056932707
"CBNA_390174",27.0626160103588,21.1588912427082,13.6300443065827
"CBNA_390178",26.8902649867217,14.429180329308,14.6971812517644
"CBNA_390179",24.7410539300141,13.0555268587463,9.75761232576355
"CBNA_390180",29.3738652444381,16.4099014054825,22.8187392434028
"CBNA_390182",24.6922782829478,25.4720632771901,20.0328045340844
"CBNA_390184",19.583114831616,16.0723109507114,7.78069515018505
"CBNA_390186",22.2945128653222,20.0679287711681,5.64236587133006
"CBNA_390190",29.8620584976898,15.6730806668437,12.8814025803597
"CBNA_390191",26.1499713527346,12.6295119759918,10.7722844057858
"CBNA_390192",18.6152771907396,19.2202703663163,5.37538965212435
"CBNA_390199",16.6736790577676,20.7810526881555,12.4874137458065
"CBNA_390205",22.0193001907763,22.3382362403286,12.434846934969
"CBNA_390229",32.9397176167194,26.9951981242853,35.2317932374677
"CBNA_390234",24.2962945466426,12.2932190919072,8.52276466588059
"CBNA_390235",26.0153962508593,15.5265413386425,18.1220481516702
"CBNA_390245",16.6505091885604,12.852534352873,5.57819707167223
"CBNA_390261",28.0604006498315,18.9804816270774,11.3656553780464
"CBNA_390262",17.3894663887652,15.9168717288124,12.2217958741495
"CBNA_390263",26.7630773299812,11.2388708978067,2.47372251613613
"CBNA_390264",18.0152007163531,23.509757916223,30.8113557853626
"CBNA_390277",17.9715796545358,17.1317221660936,17.2940320834755
"CBNA_390291",30.177530428494,20.853184605555,29.998357939815
"CBNA_390301",24.6758647095762,16.4246092206615,15.1950863974204
"CBNA_390311",23.4665909295078,19.9191610421788,11.9635780607817
"CBNA_390312",17.5049701223778,14.5907486903562,15.4377326841878
"CBNA_390314",24.4281510524789,14.7307995600526,19.1099124923344
"CBNA_390321",27.3634030237083,24.0214818532292,20.2940553308814
"CBNA_390323",23.0960645251723,21.5500299838048,17.7401253438846
"CBNA_390325",22.0274444422723,19.48395493943,19.2298582545073
"CBNA_390326",27.8872533975021,17.7053080719318,22.8025651205485
"CBNA_390327",20.4261430546255,21.2997244308066,13.7388604858494
"CBNA_390328",26.663906324696,21.8691264573094,24.2520648586613
"CBNA_390331",15.4072412953921,16.4040581431527,10.6079220809789
"CBNA_390336",18.2632977145175,18.007384366578,12.5917370902197
"CBNA_390343",25.4266905502368,22.0704450895749,5.02190118018247
"CBNA_390354",29.2186902971223,23.7818051269434,25.8677071137081
"CBNA_390355",20.2577334991551,13.5979117102534,21.885814583316
"CBNA_390360",25.7670457273589,14.7644880364158,18.7678835517388
"CBNA_390361",20.3968279288471,10.7037374496984,17.4133398204774
"CBNA_390364",22.5626411488652,15.6653150158973,8.63557056339803
"CBNA_390380",22.2913650292112,26.883590344475,20.2383162377089
"CBNA_390421",16.411031752346,16.848824210436,16.3620959043442
"CBNA_390422",16.7130747153992,16.7832974440586,14.6503974603388
"CBNA_390423",30.9364869931578,12.9713181475368,17.2791676305845
"CBNA_390426",19.3010389866747,20.0046450702935,5.84780963247352
"CBNA_390433",26.5591685483177,14.0399935136258,15.2731839485248
"CBNA_390438",28.869164202232,9.24059536622474,14.5706024110739
"CBNA_390441",27.7569715707094,15.2373959503565,6.99006036420156
"CBNA_390443",18.3801291473838,15.1377109357391,12.54323072544
"CBNA_390444",27.1889272651796,21.1518427098006,9.27637476635834
"CBNA_390449",28.5725457120121,17.6407187677449,8.66520062003833
"CBNA_390450",25.3954248945893,10.6311927461103,12.2013195461268
"CBNA_390452",24.157801976115,17.3777481821578,9.07398615425484
"CBNA_390454",22.6428347773927,9.23132766416512,10.8893018095978
"CBNA_390455",19.2732437544345,13.7531744329164,9.87924407186003
"CBNA_390457",22.2773368134021,12.9916050586077,6.6255395717188
"CBNA_390464",29.1009263857465,16.3376533202575,14.7324586429169
"CBNA_390465",23.0402269184564,18.2263022145248,11.0864816650585
"CBNA_390466",27.6478765738187,20.8880070547178,12.6709752957019
"CBNA_390467",20.7210821914368,17.1523934184512,10.3681424878486
"CBNA_390468",24.2154367302563,12.8841709220564,8.83857755824515
"CBNA_390472",17.0634616055431,21.1273802996523,13.5553991513205
"CBNA_390474",31.1584922185759,22.9091532261503,17.701400748585
"CBNA_390475",22.8379085543932,19.339630354386,19.5976354869564
"CBNA_390476",22.2977258790435,22.6117574816641,5.31342638075033
"CBNA_390479",27.3137778779329,12.5930538603436,9.60642875465648
"CBNA_390480",29.8192533639283,24.0922722889789,10.6293700665235
"CBNA_390483",22.0541397560283,15.7215033275941,16.8633195527981
"CBNA_390484",24.6390003261327,16.8345560627507,14.643840858984
"CBNA_390486",25.2684848851717,17.29171858226,19.9586656202813
"CBNA_390487",18.4538083317858,17.6336517692208,9.79131858568637
"CBNA_390490",23.1541807961234,15.355815596789,12.6609778343122
"CBNA_390492",15.7023800908,10.6700612220834,2.36837236435054
"CBNA_390493",22.5152254769521,20.1347885547361,2.29994704496921
"CBNA_390500",30.3942565398368,22.0517768148988,4.25593338541657
"CBNA_390519",25.3960086570433,19.1170497593854,24.7636171998105
"CBNA_390528",23.7324011291197,19.9149591620729,17.3764600116105
"CBNA_390534",21.9295172610166,19.2618664823111,26.3602861977815
"CBNA_390544",26.7004006567142,11.3403212517519,10.3688499977772
"CBNA_390547",17.0725351447071,16.3546096468335,14.4047298309397
"CBNA_390551",24.5953630227703,21.9517412710484,14.388392359386
"CBNA_390554",21.8538453158439,24.2780736192726,33.4043739864515
"CBNA_390557",26.2592362507836,15.1672452954819,7.19596050370127
"CBNA_390558",26.1117130155959,22.1564422978919,12.1736537639692
"CBNA_390560",26.6088094027698,15.5273873819102,20.7795452356556
"CBNA_390566",29.1255455816676,19.3453840080558,17.129429669901
"CBNA_390567",24.9615777481938,17.9498331431543,9.6998629507494
"CBNA_390571",19.5007693861071,15.9877372001401,11.0385423012371
"CBNA_390574",27.1748467996476,17.2031023936817,19.2196054064681
"CBNA_390576",22.701004412096,12.3658717923567,5.29991891079173
"CBNA_390577",19.9793037673097,22.9734315306947,6.32322759061869
"CBNA_390578",26.7434524828579,12.2585201945867,9.5388358233187
"CBNA_390588",25.0822194157615,14.8603610701162,9.62703273254939
"CBNA_390591",19.1437867148866,11.7107920841234,14.6089604624605
"CBNA_390595",20.8886539419998,22.8303359169736,17.6862503535765
"CBNA_390596",24.0208711107901,15.2095572628768,14.6050843701613
"CBNA_390597",24.2282790158807,20.160727042254,15.5310136399101
"CBNA_390602",19.598806700044,18.4291538044176,9.23455106537014
"CBNA_390604",23.1851065181321,13.5944435461237,5.54821609036935
"CBNA_390610",28.3631379363122,19.629367561941,17.3736210844775
"CBNA_390611",27.6051134073614,14.15317582516,19.8058891541997
"CBNA_390622",24.8844108132289,21.1655978388403,7.26458306536983
"CBNA_390637",21.3790807853245,20.513895303751,13.6949223214719
"CBNA_390638",30.7424510896385,13.8317364755794,10.9212027515714
"CBNA_390640",21.7014375149769,14.6169935815271,22.2372197968523
"CBNA_390641",29.4667167263749,18.0019617134971,10.7805177371321
"CBNA_390642",16.4409078207067,11.8578829414932,8.85302458487278
"CBNA_390645",20.1453539935644,18.6778715205484,8.92313129691022
"CBNA_390647",30.0164093728808,11.1169811191579,10.6115843930513
"CBNA_390651",18.6190004966371,20.4345546459518,14.9414531947518
"CBNA_390653",28.5922434540322,19.7939504943141,9.61056508361989
"CBNA_390654",24.6203359831156,16.430175621213,8.87700343575757
"CBNA_390655",28.2366744158343,11.6074675430266,11.9952258812752
"CBNA_390656",29.9153962064682,14.9919245435049,6.43917059050325
"CBNA_390657",32.0742414500098,13.0245851533608,6.38459636422769
"CBNA_390658",25.5377186714508,20.1660471551947,5.32964308401029
"CBNA_390660",14.304121990807,15.6317853658487,4.56899492161274
"CBNA_390673",30.3871282146197,19.1838766967597,15.1646150709618
"CBNA_390676",21.6905955250863,20.9385972391947,12.8962535762437
"CBNA_390679",30.219840303666,20.1500056548673,8.97319099273594
"CBNA_390681",25.6486659201176,13.2573948519541,3.44405015245173
"CBNA_390686",26.9912649163235,23.4869346557126,10.5471211542692
"CBNA_390691",18.0549746926301,11.5984773805554,10.0017926520368
"CBNA_390700",24.7444115213319,12.9912039175452,5.97398310875609
"CBNA_390704",23.0306426996841,13.5701949837916,8.99373375444785
"CBNA_390706",20.6989119175021,12.8323146861768,15.3203454386866
"CBNA_390710",26.0500459648193,12.8667347443974,10.4490030528079
"CBNA_390712",22.6065059802622,15.053139533674,5.18140608374856
"CBNA_390713",21.6739627167957,14.4389373678247,8.03929575186036
"CBNA_390714",23.6262376201799,13.7212551393346,-0.315962326331681
"CBNA_390717",23.0875690951199,18.1100584469374,16.1348166987879
"CBNA_390724",20.8726193810114,10.5409793655846,4.3583449152993
"CBNA_390743",25.815765106365,22.8315241644876,18.3008415145187
"CBNA_390816",25.6722305720189,24.2571201900547,18.6934508212747
"CBNA_391147",19.2742702908312,15.5693747577593,22.3449702000987
"CBNA_391152",15.1041418969636,16.7190422455731,15.5898602459023
"CBNA_391153",29.3908076627201,21.2623035180797,17.2208139436876
"CBNA_391155",25.6583211848835,12.1701862283109,12.2000968358782
"CBNA_391157",15.664952722858,16.8148793833904,21.8402442415019
"CBNA_391158",21.4560446191087,9.86034299691282,16.4146133219992
"CBNA_391159",23.6967094103881,17.9525453106119,25.684401259563
"CBNA_391169",27.1642635728394,11.5259126972306,13.0054533092143
"CBNA_391171",19.5880788736093,20.5065176529357,13.24858876165
"CBNA_391172",28.96423970874,19.5725530371258,21.0811415208802
"CBNA_391173",27.7536257210052,10.5374790571897,9.33872752262734
"CBNA_391177",17.386677683431,20.6136953058633,13.7116894922636
"CBNA_391181",20.1333735044454,20.7962630635674,14.2978824397879
"CBNA_391182",22.2990785072725,16.310788601433,9.53964041602584
"CBNA_391183",22.9811471288282,16.6091870737869,10.5478754188031
"CBNA_391184",29.8630842445373,14.9796106814972,8.45702651535468
"CBNA_391185",21.2896425384311,14.1160130286224,17.1839185717168
"CBNA_391188",32.5942882011808,10.2220365787265,11.694514576634
"CBNA_391189",19.9049812546757,15.2891338509244,14.0553628037818
"CBNA_391190",24.3185201804105,15.2395058811376,32.9716237155017
"CBNA_391193",18.6963476087355,18.3742322457406,20.4967999174594
"CBNA_391195",25.3059529778423,19.2871484153232,8.10173543588243
"CBNA_391196",22.8954459321468,12.9343160716528,6.0507564348142
"CBNA_391198",21.4881833109718,19.1553587205429,4.7462827647339
"CBNA_391214",27.2192780459338,22.3543072761308,22.7717643829921
"CBNA_391222",29.7298852146172,16.1369139024318,13.6370769240134
"CBNA_391225",22.1733995248805,26.2146292812646,21.6385839488882
"CBNA_391238",16.7575925743149,20.1720765324794,22.4421297629777
"CBNA_391241",31.2773622733746,23.5371828028161,16.1068791539527
"CBNA_391316",18.8940302847966,23.8001073746496,24.674825787786
"CBNA_391353",25.8519313148431,18.7871122363175,26.1674678944839
"CBNA_391615",24.6101157466539,18.1354881334946,8.02642192885244
"CBNA_391618",15.6629136160754,17.2264157701892,16.1819794306589
"CBNA_391620",29.1751259556926,13.6853790690342,15.0487841731228
"CBNA_391621",26.3306964901534,18.257086852434,16.4291634853405
"CBNA_391623",19.1792805457525,18.6829941596571,4.98411710890156
"CBNA_391624",29.5369525424137,13.5991581450592,19.4309378700042
"CBNA_391636",32.2330817569019,23.5179846118709,43.7824722192005
"CBNA_391646",26.5577100147321,17.041765595356,13.2880800480915
"CBNA_391647",29.6551058978784,12.796894895402,6.19359283561151
"CBNA_391650",25.1609532807852,20.3580964545853,18.0339104569538
"CBNA_391652",29.0813941557917,18.5117663894623,21.5734355559025
"CBNA_391655",26.0370197504464,23.1435510132477,22.7475213054033
"CBNA_391656",17.6646968387177,18.3530585230002,24.9419423796782
"CBNA_391657",30.8427057026686,13.5480933573789,13.3645134940521
"CBNA_391660",28.8182842960574,14.9516913717749,19.448947978215
"CBNA_391663",30.1205564603905,17.2490087807225,20.7450570886911
"CBNA_391668",31.171363736999,26.8849605750679,23.2913328196359
"CBNA_391673",17.3532856357152,24.6887034045261,19.8928857824376
"CBNA_391675",31.8021810048772,22.9596374978089,27.2238430081059
"CBNA_391683",27.5784104636018,18.6991401695298,26.1154898637318
"CBNA_391684",18.3608001719924,25.0441143794258,21.0500459965198
